,ID,setting_name,openml_id,learner_name,sampling_strategy_name,test_split_seed,train_split_seed,seed,iteration,test_accuracy,test_f1,test_precision,test_recall,test_auc,test_log_loss
5078,144,small,1049,rf_gini,margin,0,0,0,17,0.88381743,0.8414124,0.86525817,0.88381743,0.80364226,0.30756468
5079,145,small,1049,rf_gini,margin,0,0,0,18,0.88589212,0.84849917,0.86659399,0.88589212,0.79246304,0.30716451
5080,146,small,1049,rf_gini,margin,0,0,0,19,0.88381743,0.84434495,0.8608628,0.88381743,0.77763754,0.31386688
5081,147,small,1049,rf_gini,margin,0,0,0,20,0.87966805,0.83251297,0.84800752,0.87966805,0.76445486,0.31436599
5082,5356,small,1050,rf_gini,margin,0,0,0,0,0.85465116,0.84549852,0.83745481,0.85465116,0.76105383,0.51131714
5083,5357,small,1050,rf_gini,margin,0,0,0,1,0.85077519,0.84301178,0.83600434,0.85077519,0.7404336,0.58826745
5084,5358,small,1050,rf_gini,margin,0,0,0,2,0.84496124,0.84080913,0.83687345,0.84496124,0.75620441,0.64971111
5085,5359,small,1050,rf_gini,margin,0,0,0,3,0.87984496,0.85360277,0.83765711,0.87984496,0.78493419,0.47369418
5086,5360,small,1050,rf_gini,margin,0,0,0,4,0.89534884,0.8632805,0.85868796,0.89534884,0.78554546,0.47205781
5087,5361,small,1050,rf_gini,margin,0,0,0,5,0.89534884,0.85770887,0.85316463,0.89534884,0.77749705,0.41453179
5088,5362,small,1050,rf_gini,margin,0,0,0,6,0.89728682,0.8523461,0.85786731,0.89728682,0.78071641,0.40742613
5089,5363,small,1050,rf_gini,margin,0,0,0,7,0.89341085,0.85656507,0.84748863,0.89341085,0.78774604,0.40890815
5090,5364,small,1050,rf_gini,margin,0,0,0,8,0.89728682,0.8523461,0.85786731,0.89728682,0.78599372,0.3426026
5091,5365,small,1050,rf_gini,margin,0,0,0,9,0.89922481,0.85338251,0.90940017,0.89922481,0.79748564,0.39814393
5092,5366,small,1050,rf_gini,margin,0,0,0,10,0.89534884,0.84774338,0.80494468,0.89534884,0.78638086,0.52873397
5093,5367,small,1050,rf_gini,margin,0,0,0,11,0.89534884,0.84774338,0.80494468,0.89534884,0.76282652,0.42592897
5094,5368,small,1050,rf_gini,margin,0,0,0,12,0.89728682,0.8523461,0.85786731,0.89728682,0.77880109,0.53229993
5095,5369,small,1050,rf_gini,margin,0,0,0,13,0.89728682,0.84871052,0.80512364,0.89728682,0.78697176,0.41153484
5096,5370,small,1050,rf_gini,margin,0,0,0,14,0.89728682,0.84871052,0.80512364,0.89728682,0.76757407,0.42099249
5097,5371,small,1050,rf_gini,margin,0,0,0,15,0.89728682,0.8523461,0.85786731,0.89728682,0.77651901,0.41659867
5098,5372,small,1050,rf_gini,margin,0,0,0,16,0.89534884,0.85462358,0.84881901,0.89534884,0.79336974,0.41203121
5099,5373,small,1050,rf_gini,margin,0,0,0,17,0.89534884,0.85462358,0.84881901,0.89534884,0.75703981,0.42544255
5100,5374,small,1050,rf_gini,margin,0,0,0,18,0.89922481,0.86000789,0.87111758,0.89922481,0.76633115,0.5503573
5101,5375,small,1050,rf_gini,margin,0,0,0,19,0.89922481,0.86000789,0.87111758,0.89922481,0.73584906,0.55758203
5102,5376,small,1050,rf_gini,margin,0,0,0,20,0.89341085,0.85656507,0.84748863,0.89341085,0.77727291,0.35509757
5103,2479,small,1053,rf_gini,margin,0,0,0,0,0.78179794,0.76508594,0.75505276,0.78179794,0.61333219,1.74594248
5104,2480,small,1053,rf_gini,margin,0,0,0,1,0.78875591,0.76477635,0.75394434,0.78875591,0.60588175,1.68930076
5105,2481,small,1053,rf_gini,margin,0,0,0,2,0.77957139,0.76362561,0.75366884,0.77957139,0.61795359,1.60068893
5106,2482,small,1053,rf_gini,margin,0,0,0,3,0.7812413,0.76334507,0.752855,0.7812413,0.6078377,1.4762601
5107,2483,small,1053,rf_gini,margin,0,0,0,4,0.77873643,0.76374219,0.75409295,0.77873643,0.59656896,1.70840887
5108,2484,small,1053,rf_gini,margin,0,0,0,5,0.78068466,0.76235494,0.75166056,0.78068466,0.61409829,1.89388301
5109,2485,small,1053,rf_gini,margin,0,0,0,6,0.77929307,0.76451761,0.75499904,0.77929307,0.62749751,1.66975919
5110,2486,small,1053,rf_gini,margin,0,0,0,7,0.7812413,0.76410932,0.75387706,0.7812413,0.6181296,1.86804305
5111,2487,small,1053,rf_gini,margin,0,0,0,8,0.78096298,0.76409287,0.75392428,0.78096298,0.60587704,1.37862169
5112,2488,small,1053,rf_gini,margin,0,0,0,9,0.78318954,0.76439016,0.7538392,0.78318954,0.60297228,1.60129253
5113,2489,small,1053,rf_gini,margin,0,0,0,10,0.78040635,0.76136564,0.75040684,0.78040635,0.60209894,1.54898124
5114,2490,small,1053,rf_gini,margin,0,0,0,11,0.78012803,0.76076495,0.74966864,0.78012803,0.59523412,1.70612168
5115,2491,small,1053,rf_gini,margin,0,0,0,12,0.78597272,0.76401361,0.75304818,0.78597272,0.60756414,1.75190649
5116,2492,small,1053,rf_gini,margin,0,0,0,13,0.79070415,0.76488294,0.75423885,0.79070415,0.60172682,1.35953475
5117,2493,small,1053,rf_gini,margin,0,0,0,14,0.79515725,0.76390735,0.75435957,0.79515725,0.59872922,1.72846377
5118,2494,small,1053,rf_gini,margin,0,0,0,15,0.79237406,0.76404912,0.75364237,0.79237406,0.60736603,1.41641531
5119,2495,small,1053,rf_gini,margin,0,0,0,16,0.79654884,0.76682528,0.75773043,0.79654884,0.6136564,1.64930285
5120,2496,small,1053,rf_gini,margin,0,0,0,17,0.80016699,0.76700158,0.75966913,0.80016699,0.61785131,2.04572385
5121,2497,small,1053,rf_gini,margin,0,0,0,18,0.79654884,0.76799205,0.75885881,0.79654884,0.61450343,1.86238748
5122,2498,small,1053,rf_gini,margin,0,0,0,19,0.79460061,0.76703613,0.7573073,0.79460061,0.60557417,1.66357613
5123,2499,small,1053,rf_gini,margin,0,0,0,20,0.79682716,0.76583202,0.75689612,0.79682716,0.61650406,1.47391367
5124,2290,small,1063,rf_gini,margin,0,0,0,0,0.79190751,0.77091888,0.76282831,0.79190751,0.75890269,1.19208994
5125,2291,small,1063,rf_gini,margin,0,0,0,1,0.80924855,0.76418361,0.77715522,0.80924855,0.76356108,1.17670234
5126,2292,small,1063,rf_gini,margin,0,0,0,2,0.8150289,0.75473195,0.81234517,0.8150289,0.76076605,1.18242166
5127,2293,small,1063,rf_gini,margin,0,0,0,3,0.8150289,0.74675522,0.84984699,0.8150289,0.76118012,1.00165988
5128,2294,small,1063,rf_gini,margin,0,0,0,4,0.79768786,0.74989171,0.75203021,0.79768786,0.77298137,1.17355013
5129,2295,small,1063,rf_gini,margin,0,0,0,5,0.8150289,0.75473195,0.81234517,0.8150289,0.75041408,1.18838766
5130,2296,small,1063,rf_gini,margin,0,0,0,6,0.79190751,0.73212656,0.73062191,0.79190751,0.77784679,1.17279568
5131,2297,small,1063,rf_gini,margin,0,0,0,7,0.77456647,0.69635292,0.63248623,0.77456647,0.76604555,1.18880716
5132,2298,small,1063,rf_gini,margin,0,0,0,8,0.80346821,0.76006032,0.76524396,0.80346821,0.77660455,1.17624556
5133,2299,small,1063,rf_gini,margin,0,0,0,9,0.78034682,0.69927183,0.63345801,0.78034682,0.75093168,1.20367379
5134,2300,small,1063,rf_gini,margin,0,0,0,10,0.79190751,0.71509963,0.70558767,0.79190751,0.69389234,1.22202731
5135,2301,small,1063,rf_gini,margin,0,0,0,11,0.78034682,0.69927183,0.63345801,0.78034682,0.72743271,1.21750948
5136,2302,small,1063,rf_gini,margin,0,0,0,12,0.78612717,0.70217184,0.63441842,0.78612717,0.67981366,1.23123837
5137,2303,small,1063,rf_gini,margin,0,0,0,13,0.75722543,0.68748099,0.62950066,0.75722543,0.66853002,1.24675696
5138,2304,small,1063,rf_gini,margin,0,0,0,14,0.77456647,0.70555731,0.66900303,0.77456647,0.68581781,1.23374906
5139,2305,small,1063,rf_gini,margin,0,0,0,15,0.76878613,0.71042585,0.68213575,0.76878613,0.66521739,1.06190604
5140,2306,small,1063,rf_gini,margin,0,0,0,16,0.76878613,0.69341494,0.63150289,0.76878613,0.69803313,1.22865257
5141,2307,small,1063,rf_gini,margin,0,0,0,17,0.76878613,0.69341494,0.63150289,0.76878613,0.71532091,1.22362623
5142,2308,small,1063,rf_gini,margin,0,0,0,18,0.77456647,0.69635292,0.63248623,0.77456647,0.71759834,1.23255746
5143,2309,small,1063,rf_gini,margin,0,0,0,19,0.78612717,0.70217184,0.63441842,0.78612717,0.73354037,1.21379967
5144,2310,small,1063,rf_gini,margin,0,0,0,20,0.78034682,0.69927183,0.63345801,0.78034682,0.73664596,1.2064981
5145,3298,small,1067,rf_gini,margin,0,0,0,0,0.83764368,0.81474909,0.80596785,0.83764368,0.71815161,0.55388926
5146,3299,small,1067,rf_gini,margin,0,0,0,1,0.84051724,0.81306743,0.80551206,0.84051724,0.70631771,0.51545464
5147,3300,small,1067,rf_gini,margin,0,0,0,2,0.84195402,0.81539663,0.8083626,0.84195402,0.70023148,0.61450982
5148,3301,small,1067,rf_gini,margin,0,0,0,3,0.85201149,0.80720538,0.82198504,0.85201149,0.7200885,0.64261976
5149,3302,small,1067,rf_gini,margin,0,0,0,4,0.84482759,0.80898844,0.8062819,0.84482759,0.6929406,0.50717767
5150,3303,small,1067,rf_gini,margin,0,0,0,5,0.83764368,0.81101538,0.80220136,0.83764368,0.73546548,0.54972165
5151,3304,small,1067,rf_gini,margin,0,0,0,6,0.83477011,0.80057033,0.79018648,0.83477011,0.69629472,0.89780946
5152,3305,small,1067,rf_gini,margin,0,0,0,7,0.83477011,0.80057033,0.79018648,0.83477011,0.7006409,0.52022827
5153,3306,small,1067,rf_gini,margin,0,0,0,8,0.84051724,0.80288227,0.79685527,0.84051724,0.71582105,0.5101137
5154,3307,small,1067,rf_gini,margin,0,0,0,9,0.84770115,0.80251464,0.80913556,0.84770115,0.70658541,0.6518959
5155,3308,small,1067,rf_gini,margin,0,0,0,10,0.8433908,0.80145393,0.79957219,0.8433908,0.6853899,0.61447
5156,3309,small,1067,rf_gini,margin,0,0,0,11,0.83764368,0.80094768,0.79246626,0.83764368,0.68755511,0.57173061
5157,3310,small,1067,rf_gini,margin,0,0,0,12,0.83764368,0.80094768,0.79246626,0.83764368,0.69979844,0.57211266
5158,3311,small,1067,rf_gini,margin,0,0,0,13,0.83764368,0.80094768,0.79246626,0.83764368,0.70938051,0.50829548
5159,3312,small,1067,rf_gini,margin,0,0,0,14,0.8433908,0.81240078,0.80701789,0.8433908,0.73240268,0.5010912
5160,3313,small,1067,rf_gini,margin,0,0,0,15,0.85057471,0.81606294,0.81796204,0.85057471,0.71149061,0.54574089
5161,3314,small,1067,rf_gini,margin,0,0,0,16,0.8433908,0.80950695,0.80493829,0.8433908,0.70580593,0.54896112
5162,3315,small,1067,rf_gini,margin,0,0,0,17,0.84051724,0.8117372,0.80433815,0.84051724,0.72102545,0.53481203
5163,3316,small,1067,rf_gini,margin,0,0,0,18,0.8433908,0.8137849,0.80805204,0.8433908,0.70715231,0.50982289
5164,3317,small,1067,rf_gini,margin,0,0,0,19,0.84626437,0.80998561,0.80880816,0.84626437,0.71304957,0.54128424
5165,3318,small,1067,rf_gini,margin,0,0,0,20,0.84482759,0.8119875,0.8081438,0.84482759,0.71707294,0.69238202
5166,4999,small,1068,rf_gini,margin,0,0,0,0,0.93169399,0.89874866,0.86805369,0.93169399,0.68492669,0.57809491
5167,5000,small,1068,rf_gini,margin,0,0,0,1,0.93169399,0.89874866,0.86805369,0.93169399,0.71560117,0.48623065
5168,5001,small,1068,rf_gini,margin,0,0,0,2,0.93169399,0.89874866,0.86805369,0.93169399,0.65243402,0.49701129
5169,5002,small,1068,rf_gini,margin,0,0,0,3,0.93169399,0.89874866,0.86805369,0.93169399,0.64545455,0.7614956
5170,5003,small,1068,rf_gini,margin,0,0,0,4,0.93169399,0.89874866,0.86805369,0.93169399,0.69929619,0.49736117
5171,5004,small,1068,rf_gini,margin,0,0,0,5,0.93169399,0.89874866,0.86805369,0.93169399,0.63788856,0.76404535
5172,5005,small,1068,rf_gini,margin,0,0,0,6,0.93169399,0.89874866,0.86805369,0.93169399,0.68821114,0.5783829
5173,5006,small,1068,rf_gini,margin,0,0,0,7,0.93442623,0.90527598,0.93873793,0.93442623,0.71008798,0.57085029
5174,5007,small,1068,rf_gini,margin,0,0,0,8,0.92896175,0.90216384,0.89286306,0.92896175,0.65008798,0.5981888
5175,5008,small,1068,rf_gini,margin,0,0,0,9,0.92896175,0.89738231,0.86787933,0.92896175,0.67483871,0.67220351
5176,5009,small,1068,rf_gini,margin,0,0,0,10,0.93169399,0.90798272,0.90665097,0.93169399,0.69671554,0.49670875
5177,5010,small,1068,rf_gini,margin,0,0,0,11,0.93169399,0.9037149,0.90441662,0.93169399,0.69419355,0.57970747
5178,5011,small,1068,rf_gini,margin,0,0,0,12,0.93169399,0.9037149,0.90441662,0.93169399,0.69495601,0.66383647
5179,5012,small,1068,rf_gini,margin,0,0,0,13,0.92896175,0.89738231,0.86787933,0.92896175,0.67284457,0.58323749
5180,5013,small,1068,rf_gini,margin,0,0,0,14,0.93442623,0.90527598,0.93873793,0.93442623,0.60750733,0.94623227
5181,5014,small,1068,rf_gini,margin,0,0,0,15,0.93169399,0.89874866,0.86805369,0.93169399,0.6457478,0.58940848
5182,5015,small,1068,rf_gini,margin,0,0,0,16,0.93442623,0.90527598,0.93873793,0.93442623,0.68492669,0.67067701
5183,5016,small,1068,rf_gini,margin,0,0,0,17,0.93442623,0.90527598,0.93873793,0.93442623,0.64791789,0.68175223
5184,5017,small,1068,rf_gini,margin,0,0,0,18,0.93442623,0.90527598,0.93873793,0.93442623,0.65014663,0.76253147
5185,5018,small,1068,rf_gini,margin,0,0,0,19,0.93169399,0.89874866,0.86805369,0.93169399,0.64457478,0.59075626
5186,5019,small,1068,rf_gini,margin,0,0,0,20,0.93442623,0.90527598,0.93873793,0.93442623,0.68568915,0.49329555
5187,4978,small,1590,rf_gini,margin,0,0,0,0,0.79197171,0.74200835,0.78388083,0.79197171,0.81463811,0.45190297
5188,4979,small,1590,rf_gini,margin,0,0,0,1,0.80630351,0.78348524,0.78995681,0.80630351,0.83735821,0.4085202
5189,4980,small,1590,rf_gini,margin,0,0,0,2,0.80593126,0.78116091,0.78988502,0.80593126,0.83644533,0.41232358
5190,4981,small,1590,rf_gini,margin,0,0,0,3,0.80624147,0.77778669,0.79192386,0.80624147,0.82707518,0.48189338
5191,4982,small,1590,rf_gini,margin,0,0,0,4,0.80810274,0.77393862,0.79988297,0.80810274,0.84456934,0.40581378
5192,4983,small,1590,rf_gini,margin,0,0,0,5,0.79892046,0.75196512,0.79746982,0.79892046,0.82401324,0.44023196
5193,4984,small,1590,rf_gini,margin,0,0,0,6,0.80270505,0.76423538,0.79402754,0.80270505,0.82061287,0.42761148
5194,4985,small,1590,rf_gini,margin,0,0,0,7,0.80766845,0.7736313,0.79891525,0.80766845,0.82605592,0.43016272
5195,4986,small,1590,rf_gini,margin,0,0,0,8,0.80574513,0.7649854,0.80387066,0.80574513,0.81929749,0.45022096
5196,4987,small,1590,rf_gini,margin,0,0,0,9,0.80971585,0.77063941,0.81020186,0.80971585,0.82869281,0.42345686
5197,4988,small,1590,rf_gini,margin,0,0,0,10,0.80841295,0.76287308,0.82064234,0.80841295,0.82074279,0.44748177
5198,4989,small,1590,rf_gini,margin,0,0,0,11,0.81015014,0.76600716,0.82202598,0.81015014,0.81533996,0.44841596
5199,4990,small,1590,rf_gini,margin,0,0,0,12,0.82106961,0.78825235,0.82387198,0.82106961,0.82454163,0.42261643
5200,4991,small,1590,rf_gini,margin,0,0,0,13,0.82162799,0.79004027,0.82283434,0.82162799,0.838132,0.40742759
5201,4992,small,1590,rf_gini,margin,0,0,0,14,0.82417173,0.79512137,0.82362939,0.82417173,0.83729194,0.42549964
5202,4993,small,1590,rf_gini,margin,0,0,0,15,0.82268271,0.79511135,0.81878333,0.82268271,0.83661679,0.41955312
5203,4994,small,1590,rf_gini,margin,0,0,0,16,0.81387269,0.77753371,0.81475563,0.81387269,0.82719084,0.41629222
5204,4995,small,1590,rf_gini,margin,0,0,0,17,0.82417173,0.79796157,0.81965517,0.82417173,0.83836742,0.40955675
5205,4996,small,1590,rf_gini,margin,0,0,0,18,0.82293088,0.79375524,0.82148496,0.82293088,0.83639683,0.41872804
5206,4997,small,1590,rf_gini,margin,0,0,0,19,0.82013898,0.79447247,0.81230535,0.82013898,0.82581589,0.42569694
5207,4998,small,1590,rf_gini,margin,0,0,0,20,0.82293088,0.79713064,0.81706713,0.82293088,0.83662306,0.41370227
5208,4915,small,4134,rf_gini,margin,0,0,0,0,0.63247173,0.63275544,0.63990319,0.63247173,0.68446894,0.63943734
5209,4916,small,4134,rf_gini,margin,0,0,0,1,0.63166397,0.63180529,0.63990852,0.63166397,0.68561625,0.63790387
5210,4917,small,4134,rf_gini,margin,0,0,0,2,0.61631664,0.61693779,0.62117097,0.61631664,0.6633956,0.64757342
5211,4918,small,4134,rf_gini,margin,0,0,0,3,0.64781906,0.64755487,0.64737523,0.64781906,0.69283651,0.63047031
5212,4919,small,4134,rf_gini,margin,0,0,0,4,0.64458805,0.64443378,0.64430978,0.64458805,0.68747454,0.63476774
5213,4920,small,4134,rf_gini,margin,0,0,0,5,0.65185784,0.64626829,0.65146962,0.65185784,0.69439385,0.63106309
5214,4921,small,4134,rf_gini,margin,0,0,0,6,0.65589661,0.65263897,0.6546756,0.65589661,0.71055336,0.62223663
5215,4922,small,4134,rf_gini,margin,0,0,0,7,0.64378029,0.64359824,0.64345734,0.64378029,0.68723535,0.63609138
5216,4923,small,4134,rf_gini,margin,0,0,0,8,0.62116317,0.6210274,0.62091188,0.62116317,0.6732272,0.64202318
5217,4924,small,4134,rf_gini,margin,0,0,0,9,0.66720517,0.66748022,0.66792572,0.66720517,0.71347879,0.62286317
5218,4925,small,4134,rf_gini,margin,0,0,0,10,0.64054927,0.64079056,0.64113282,0.64054927,0.69667137,0.62881408
5219,4926,small,4134,rf_gini,margin,0,0,0,11,0.65024233,0.65073895,0.65601594,0.65024233,0.70225939,0.62622483
5220,4927,small,4134,rf_gini,margin,0,0,0,12,0.63408724,0.63282533,0.63270026,0.63408724,0.68796605,0.63440955
5221,4928,small,4134,rf_gini,margin,0,0,0,13,0.65347334,0.65251574,0.65238075,0.65347334,0.70686043,0.62302224
5222,4929,small,4134,rf_gini,margin,0,0,0,14,0.64620355,0.64562527,0.64538481,0.64620355,0.70211088,0.62473434
5223,4930,small,4134,rf_gini,margin,0,0,0,15,0.65185784,0.65246767,0.65495416,0.65185784,0.69790016,0.63073808
5224,4931,small,4134,rf_gini,margin,0,0,0,16,0.64943457,0.64965083,0.64995172,0.64943457,0.70803139,0.6246879
5225,4932,small,4134,rf_gini,margin,0,0,0,17,0.66074313,0.66116992,0.66209254,0.66074313,0.69405478,0.63436851
5226,4933,small,4134,rf_gini,margin,0,0,0,18,0.65024233,0.65016852,0.65010235,0.65024233,0.70614419,0.62594396
5227,4934,small,4134,rf_gini,margin,0,0,0,19,0.65508885,0.65125813,0.65402654,0.65508885,0.70658182,0.62364225
5228,4935,small,4134,rf_gini,margin,0,0,0,20,0.66235864,0.66235864,0.66235864,0.66235864,0.71365884,0.62099211
5229,3760,small,1510,rf_gini,margin,0,0,0,0,0.90957447,0.90943997,0.90936004,0.90957447,0.97469734,0.20354634
5230,3761,small,1510,rf_gini,margin,0,0,0,1,0.91489362,0.9155323,0.91808811,0.91489362,0.97911622,0.2067071
5231,3762,small,1510,rf_gini,margin,0,0,0,2,0.94148936,0.94172643,0.94246449,0.94148936,0.97530266,0.21302213
5232,3763,small,1510,rf_gini,margin,0,0,0,3,0.92553191,0.9257381,0.92616369,0.92553191,0.97294189,0.21928988
5233,3764,small,1510,rf_gini,margin,0,0,0,4,0.92021277,0.92009409,0.92003073,0.92021277,0.97887409,0.20229903
5234,3765,small,1510,rf_gini,margin,0,0,0,5,0.90957447,0.91065771,0.91804693,0.90957447,0.98171913,0.2222632
5235,3766,small,1510,rf_gini,margin,0,0,0,6,0.93085106,0.93144061,0.93468033,0.93085106,0.97857143,0.21481236
5236,3767,small,1510,rf_gini,margin,0,0,0,7,0.94148936,0.94172643,0.94246449,0.94148936,0.98032688,0.1934814
5237,3768,small,1510,rf_gini,margin,0,0,0,8,0.94680851,0.94680851,0.94680851,0.94680851,0.97820823,0.19405574
5238,3769,small,1510,rf_gini,margin,0,0,0,9,0.92021277,0.92089301,0.92419015,0.92021277,0.97282082,0.37311482
5239,3770,small,1510,rf_gini,margin,0,0,0,10,0.93085106,0.93129492,0.93310111,0.93085106,0.9748184,0.20058589
5240,3771,small,1510,rf_gini,margin,0,0,0,11,0.92553191,0.92592423,0.92718642,0.92553191,0.97972155,0.19222153
5241,3772,small,1510,rf_gini,margin,0,0,0,12,0.93617021,0.93634694,0.93674594,0.93617021,0.97820823,0.19470113
5242,3773,small,1510,rf_gini,margin,0,0,0,13,0.93085106,0.93113124,0.93190602,0.93085106,0.98026634,0.18928439
5243,3774,small,1510,rf_gini,margin,0,0,0,14,0.92553191,0.9257381,0.92616369,0.92553191,0.97590799,0.20996445
5244,3775,small,1510,rf_gini,margin,0,0,0,15,0.94148936,0.94157236,0.94171155,0.94148936,0.97875303,0.20910627
5245,3776,small,1510,rf_gini,margin,0,0,0,16,0.92553191,0.92553191,0.92553191,0.92553191,0.97088378,0.22197809
5246,3777,small,1510,rf_gini,margin,0,0,0,17,0.95744681,0.95744681,0.95744681,0.95744681,0.98414044,0.18559934
5247,3778,small,1510,rf_gini,margin,0,0,0,18,0.95212766,0.95190396,0.95220443,0.95212766,0.98371671,0.19096068
5248,3779,small,1510,rf_gini,margin,0,0,0,19,0.95744681,0.95731725,0.95742073,0.95744681,0.98196126,0.19038138
5249,3780,small,1510,rf_gini,margin,0,0,0,20,0.94680851,0.94646955,0.94706218,0.94680851,0.97808717,0.18990788
5250,3067,small,1489,rf_gini,margin,0,0,0,0,0.757287,0.73931299,0.74148541,0.757287,0.81566703,0.48474343
5251,3068,small,1489,rf_gini,margin,0,0,0,1,0.742713,0.73023243,0.7273099,0.742713,0.80112308,0.54624551
5252,3069,small,1489,rf_gini,margin,0,0,0,2,0.74943946,0.74729939,0.74557741,0.74943946,0.80620002,0.53835689
5253,3070,small,1489,rf_gini,margin,0,0,0,3,0.75672646,0.75686153,0.7569986,0.75672646,0.81232809,0.52573861
5254,3071,small,1489,rf_gini,margin,0,0,0,4,0.7544843,0.75276526,0.75133507,0.7544843,0.81395629,0.49580942
5255,3072,small,1489,rf_gini,margin,0,0,0,5,0.75560538,0.75533085,0.75506427,0.75560538,0.81936114,0.47693516
5256,3073,small,1489,rf_gini,margin,0,0,0,6,0.76233184,0.76151858,0.7607783,0.76233184,0.81407746,0.50146694
5257,3074,small,1489,rf_gini,margin,0,0,0,7,0.76401345,0.76368146,0.76336213,0.76401345,0.81833651,0.50772907
5258,3075,small,1489,rf_gini,margin,0,0,0,8,0.77410314,0.76882629,0.76643859,0.77410314,0.81694838,0.50207108
5259,3076,small,1489,rf_gini,margin,0,0,0,9,0.76401345,0.7591782,0.75656602,0.76401345,0.81731264,0.49785105
5260,3077,small,1489,rf_gini,margin,0,0,0,10,0.77746637,0.76879437,0.76734615,0.77746637,0.83124243,0.474512
5261,3078,small,1489,rf_gini,margin,0,0,0,11,0.77186099,0.76038103,0.75994684,0.77186099,0.82819581,0.47562894
5262,3079,small,1489,rf_gini,margin,0,0,0,12,0.77466368,0.76671659,0.76479545,0.77466368,0.81960196,0.49127329
5263,3080,small,1489,rf_gini,margin,0,0,0,13,0.78026906,0.77067775,0.76994148,0.78026906,0.80875515,0.56434664
5264,3081,small,1489,rf_gini,margin,0,0,0,14,0.77578475,0.76695342,0.76544965,0.77578475,0.82712271,0.48114706
5265,3082,small,1489,rf_gini,margin,0,0,0,15,0.77746637,0.76544577,0.76607503,0.77746637,0.81719526,0.49027708
5266,3083,small,1489,rf_gini,margin,0,0,0,16,0.76121076,0.74774823,0.74727129,0.76121076,0.81466436,0.50887684
5267,3084,small,1489,rf_gini,margin,0,0,0,17,0.77970852,0.77130728,0.76990288,0.77970852,0.82479326,0.48558643
5268,3085,small,1489,rf_gini,margin,0,0,0,18,0.77690583,0.77027291,0.76812286,0.77690583,0.82816249,0.48087804
